"property_id","date_added","unit_mix_id","type","area","quantity","avg_market_rent","avg_effective_rent"
"8","2020-09-23",6,"2B/1B/0",860,64,871,871
"8","2020-09-23",7,"2B/2B/0",960,16,1049,1049
"8","2020-09-23",8,"2B/2B/0",970,40,1079,1079
"80","2020-09-12",1,"2B/1B/1",810,96,925,925
"80","2020-09-12",2,"2B/2B/0",840,16,925,925
"80","2020-09-12",3,"3B/2B/0",960,80,1300,1300
"80","2020-09-23",1,"2B/1B/1",810,96,925,925
"80","2020-09-23",2,"2B/2B/0",840,16,925,925
"80","2020-09-23",3,"3B/2B/0",960,80,1300,1300
"800","2020-09-23",1,"1B/1B/0",690,26,1568,1568
"800","2020-09-23",2,"1B/1B/0",730,22,1643,1643
"800","2020-09-23",3,"1B/1B/0",865,44,1553,1553
"800","2020-09-23",4,"1B/1B/0",900,22,1592,1592
"800","2020-09-23",5,"1B/1B/0",980,11,1652,1652
"800","2020-09-23",6,"1B/1B/0",1000,11,1702,1702
"800","2020-09-23",7,"2B/1B/0 D",1005,26,1705,1705
"800","2020-09-23",8,"2B/1B/0",1010,18,1924,1924
"800","2020-09-23",9,"2B/1B/0",1035,22,1859,1859
"800","2020-09-23",10,"2B/2B/0",1130,11,1885,1885
"800","2020-09-23",11,"2B/2B/0",1230,22,2041,2041
"800","2020-09-23",12,"2B/2B/0",1240,22,2007,2007
"800","2020-09-23",13,"2B/2B/0",1250,11,1948,1948
"800","2020-09-23",14,"2B/2B/0",1300,9,1994,1994
"802","2020-09-23",1,"1B/1B/0",720,100,695,695
"802","2020-09-23",2,"1B/1B/0",794,100,670,670
"802","2020-09-23",3,"2B/1B/0",904,98,810,810
"802","2020-09-23",4,"2B/2B/0",1064,102,880,880
"802","2020-09-23",5,"2B/2B/1 T",1054,8,995,995
"802","2020-09-23",6,"2B/2B/1 T",1209,8,1025,1025
"802","2020-09-23",7,"3B/2B/0",1263,34,987,987
"802","2020-09-23",8,"3B/2B/1 T",1265,8,1050,1050
"802","2020-09-23",9,"3B/2B/1 T",1503,8,1150,1150
"803","2020-09-23",1,"1B/1B/0",643,52,880,880
"803","2020-09-23",2,"1B/1B/0",749,72,940,940
"803","2020-09-23",3,"1B/1B/0",795,47,905,905
"803","2020-09-23",4,"2B/1B/0",837,80,970,970
"803","2020-09-23",5,"2B/1B/0",840,20,1035,1035
"803","2020-09-23",6,"2B/2B/0",935,32,1215,1215
"803","2020-09-23",7,"2B/2B/0",1016,32,1090,1090
"803","2020-09-23",8,"2B/2B/0",1081,32,1155,1155
"804","2020-09-23",1,"1B/1B/0",562,96,775,758
"804","2020-09-23",2,"1B/1B/0",693,32,810,793
"804","2020-09-23",3,"1B/1B/0",752,36,829,787
"804","2020-09-23",4,"2B/1B/0",956,40,1005,972
"804","2020-09-23",5,"2B/2B/0",1024,48,1070,1025
"805","2020-09-23",1,"1B/1B/0",710,109,1203,1203
"805","2020-09-23",2,"2B/1B/1 T",1120,162,1410,1410
"805","2020-09-23",3,"2B/2B/0",1060,30,1378,1378
"805","2020-09-23",4,"3B/2B/0",1230,10,1760,1760
"806","2020-09-23",1,"0B/1B/0",600,28,1357,1357
"806","2020-09-23",2,"1B/1B/0",770,37,1447,1447
"806","2020-09-23",3,"1B/1B/0",802,38,1404,1404
"806","2020-09-23",4,"1B/1B/0 D",900,20,1585,1585
"806","2020-09-23",5,"2B/1B/0",1043,84,1793,1793
"806","2020-09-23",6,"2B/2B/0",1100,54,1891,1891
"806","2020-09-23",7,"3B/2B/0",1300,32,2100,2100
"807","2020-09-23",1,"1B/1B/0",889,200,1070,1070
"807","2020-09-23",2,"2B/2B/0",1142,32,1190,1190
"807","2020-09-23",3,"2B/2B/0",1169,68,1400,1400
"807","2020-09-23",4,"2B/2B/1 T",1385,84,1619,1619
"807","2020-09-23",5,"3B/2B/0",1495,60,1800,1800
"808","2020-09-23",1,"1B/1B/0",535,39,1276,1276
"808","2020-09-23",2,"1B/1B/0",758,33,1401,1401
"808","2020-09-23",3,"2B/1B/0",922,51,1480,1480
"808","2020-09-23",4,"2B/2B/0",992,66,1522,1522
"808","2020-09-23",5,"3B/2B/0",1200,12,1858,1858
"809","2020-09-23",1,"1B/1B/0",546,32,1029,1029
"809","2020-09-23",2,"1B/1B/0",714,56,1140,1140
"809","2020-09-23",3,"2B/1B/0",938,16,1389,1389
"809","2020-09-23",4,"2B/2B/0",990,104,1389,1389
"81","2020-09-12",1,"2B/1B/1",1000,75,858,858
"81","2020-09-12",2,"3B/1B/1 T",1100,31,964,964
"81","2020-09-23",1,"2B/1B/1",1000,75,858,858
"81","2020-09-23",2,"3B/1B/1 T",1100,31,964,964
"810","2020-09-23",1,"1B/1B/0",650,60,625,625
"810","2020-09-23",2,"2B/1B/1",884,56,635,635
"810","2020-09-23",3,"2B/2B/0",936,76,705,684
"810","2020-09-23",4,"3B/2B/0",1014,36,890,890
"811","2020-09-23",1,"1B/1B/0",667,64,1342,1342
"811","2020-09-23",2,"1B/1B/0",722,104,1278,1278
"811","2020-09-23",3,"2B/1B/0",892,64,1541,1541
"811","2020-09-23",4,"2B/2B/0",1000,104,1719,1719
"811","2020-09-23",5,"3B/2B/0 L",1252,16,2000,2000
"812","2020-09-23",1,"1B/1B/0",700,32,1250,1250
"812","2020-09-23",2,"2B/1B/0",880,76,1371,1371
"812","2020-09-23",3,"2B/2B/0",915,78,1484,1484
"812","2020-09-23",4,"3B/2B/0",1150,68,1787,1787
"813","2020-09-23",1,"1B/1B/0",787,83,1251,1251
"813","2020-09-23",2,"1B/1B/0 D",960,29,1434,1434
"813","2020-09-23",3,"2B/2B/0",998,177,1820,1820
"813","2020-09-23",4,"2B/2B/0 D",1171,41,1780,1780
"813","2020-09-23",5,"3B/2B/0",1189,46,1821,1821
"814","2020-09-23",1,"1B/1B/0",717,36,1261,1261
"814","2020-09-23",2,"1B/1B/0",731,17,1264,1264
"814","2020-09-23",3,"1B/1B/0",756,29,1275,1275
"814","2020-09-23",4,"2B/1B/0",912,26,1309,1309
"814","2020-09-23",5,"2B/1B/0",936,48,1375,1375
"814","2020-09-23",6,"2B/2B/0",1017,24,1538,1538
"814","2020-09-23",7,"2B/2B/0",1042,14,1469,1469
"814","2020-09-23",8,"3B/2B/0",1109,36,1696,1696
"814","2020-09-23",9,"3B/2B/0",1126,58,1646,1646
"816","2020-09-23",1,"0B/1B/0",497,62,1800,1800
"816","2020-09-23",2,"1B/1B/0",657,68,2030,2030
"816","2020-09-23",3,"1B/1B/0",732,57,2050,2050
"816","2020-09-23",4,"1B/1B/0",796,36,1971,1971
"816","2020-09-23",5,"2B/1B/0",936,51,2511,2511
"816","2020-09-23",6,"2B/2B/0",1079,42,2755,2755
"817","2020-09-23",1,"1B/1B/0",644,244,1400,1400
"817","2020-09-23",2,"2B/1B/0",884,116,1540,1540
"817","2020-09-23",3,"2B/2B/0",908,120,1635,1635
"817","2020-09-23",4,"3B/2B/0",1208,32,2055,2055
"818","2020-09-23",1,"0B/1B/0",491,48,810,810
"818","2020-09-23",2,"1B/1B/0",730,96,1068,1068
"818","2020-09-23",3,"2B/1B/0",850,49,1181,1181
"818","2020-09-23",4,"2B/2B/0",962,80,1204,1204
"820","2020-09-23",1,"1B/1B/0",700,91,1302,1302
"820","2020-09-23",2,"1B/1B/0 L",875,42,1432,1432
"820","2020-09-23",3,"2B/2B/0",910,46,1700,1700
"820","2020-09-23",4,"2B/2B/0 L",1085,22,1829,1829
"821","2020-09-23",1,"1B/1B/0",600,24,875,875
"821","2020-09-23",2,"1B/1B/0",700,96,965,965
"821","2020-09-23",3,"1B/1B/0 L",865,48,1075,1075
"821","2020-09-23",4,"1B/1B/1 T",828,24,1030,1030
"821","2020-09-23",5,"2B/1B/0",953,56,1175,1175
"821","2020-09-23",6,"2B/2B/0",1042,16,1230,1230
"821","2020-09-23",7,"2B/2B/0",1050,40,1270,1270
"821","2020-09-23",8,"2B/2B/0",1189,96,1310,1310
"822","2020-09-23",1,"2B/1B/0",900,63,2157,2157
"822","2020-09-23",2,"2B/2B/0",1038,126,2340,2340
"822","2020-09-23",3,"3B/2B/0",1158,64,2630,2630
"822","2020-09-23",4,"3B/2B/0",1195,63,2680,2680
"823","2020-09-23",1,"1B/1B/0",540,112,776,776
"823","2020-09-23",2,"1B/1B/0 L",705,49,822,822
"823","2020-09-23",3,"2B/2B/0",884,98,932,932
"823","2020-09-23",4,"2B/2B/1 T",950,38,979,979
"824","2020-09-23",1,"1B/1B/0",750,96,975,975
"824","2020-09-23",2,"1B/1B/0",780,65,1025,1025
"824","2020-09-23",3,"2B/2B/0",1009,162,1125,1125
"824","2020-09-23",4,"2B/2B/0",1144,96,1175,1175
"826","2020-09-23",1,"1B/1B/0",750,54,795,795
"826","2020-09-23",2,"1B/1B/0 D",830,55,845,845
"826","2020-09-23",3,"2B/1B/1",940,69,895,895
"826","2020-09-23",4,"2B/1B/1 D",1020,70,945,945
"826","2020-09-23",5,"3B/2B/0",1230,12,1010,1010
"826","2020-09-23",6,"3B/2B/0 D",1320,12,1045,1045
"827","2020-09-23",1,"1B/1B/0",883,20,899,862
"827","2020-09-23",2,"1B/1B/0",945,20,899,862
"827","2020-09-23",3,"2B/2B/0",1260,75,999,957
"827","2020-09-23",4,"2B/2B/0",1322,75,999,957
"827","2020-09-23",5,"3B/2B/0",1498,20,1199,1149
"827","2020-09-23",6,"3B/2B/0",1555,18,1199,1149
"828","2020-09-23",1,"1B/1B/0",757,21,1793,1793
"828","2020-09-23",2,"1B/1B/0",762,24,1884,1884
"828","2020-09-23",3,"2B/2B/0 D",992,66,2221,2221
"828","2020-09-23",4,"2B/2B/0",1008,21,2258,2258
"828","2020-09-23",5,"2B/2B/0",1082,28,2330,2330
"828","2020-09-23",6,"2B/2B/0",1102,67,2226,2226
"828","2020-09-23",7,"2B/2B/0",1102,25,2466,2466
"829","2020-09-23",1,"1B/1B/0",743,68,1709,1638
"829","2020-09-23",2,"2B/1B/0",850,22,1849,1772
"829","2020-09-23",3,"2B/1B/0",887,22,1859,1782
"829","2020-09-23",4,"2B/2B/0",897,23,1847,1847
"829","2020-09-23",5,"2B/2B/0",932,23,1856,1856
"83","2020-09-12",1,"1B/1B/0",818,38,865,865
"83","2020-09-12",2,"2B/2B/0",1088,2,1205,1205
"83","2020-09-12",3,"2B/2B/0",1450,35,1549,1549
"83","2020-09-12",4,"2B/2B/1",1275,1,1425,1425
"83","2020-09-23",1,"1B/1B/0",818,38,865,865
"83","2020-09-23",2,"2B/2B/0",1088,2,1205,1205
"83","2020-09-23",3,"2B/2B/0",1450,35,1549,1549
"83","2020-09-23",4,"2B/2B/1",1275,1,1425,1425
"830","2020-09-23",1,"1B/1B/0",775,124,830,697
"830","2020-09-23",2,"1B/1B/0 D",970,38,930,797
"830","2020-09-23",3,"2B/2B/0",1095,114,975,842
"830","2020-09-23",4,"3B/2B/0",1245,24,1150,1017
"830","2020-09-23",5,"3B/2B/0 T",1270,10,1200,1067
"832","2020-09-23",1,"1B/1B/0",809,64,1450,1450
"832","2020-09-23",2,"1B/1B/0",818,40,1417,1417
"832","2020-09-23",3,"2B/2B/0",921,24,1700,1700
"832","2020-09-23",4,"2B/2B/0",921,32,1413,1413
"832","2020-09-23",5,"2B/2B/0",975,80,1523,1523
"833","2020-09-23",1,"1B/1B/0",700,138,789,789
"833","2020-09-23",2,"1B/1B/0 D",934,8,880,880
"833","2020-09-23",3,"2B/2B/0 D",925,93,910,910
"833","2020-09-23",4,"2B/2B/0 D",1924,78,1380,1380
"833","2020-09-23",5,"2B/2B/1 D",1720,15,1310,1310
"833","2020-09-23",6,"3B/2B/0 D",1480,8,1255,1255
"833","2020-09-23",7,"3B/2B/0 D",1945,10,1410,1410
"833","2020-09-23",8,"3B/2B/1",2248,2,1625,1625
"834","2020-09-23",1,"1B/1B/0",695,42,975,975
"834","2020-09-23",2,"2B/2B/0",895,12,1045,1045
"834","2020-09-23",3,"2B/2B/0",948,24,1100,1100
"834","2020-09-23",4,"2B/2B/0",988,12,1125,1125
"834","2020-09-23",5,"2B/2B/0",1065,18,1200,1200
"835","2020-09-23",1,"1B/1B/0",602,84,965,965
"835","2020-09-23",2,"1B/1B/0",676,40,990,990
"835","2020-09-23",3,"1B/1B/0",703,120,975,975
"835","2020-09-23",4,"1B/1B/0",754,44,1024,1024
"835","2020-09-23",5,"1B/1B/0",761,40,1024,1024
"835","2020-09-23",6,"1B/1B/0",853,20,1050,1050
"835","2020-09-23",7,"2B/1B/0",873,28,1075,1075
"835","2020-09-23",8,"2B/1B/0",1010,20,1185,1185
"835","2020-09-23",9,"2B/2B/0",957,68,1150,1150
"835","2020-09-23",10,"2B/2B/0",986,64,1175,1175
"835","2020-09-23",11,"2B/2B/0",1029,48,1190,1190
"835","2020-09-23",12,"2B/2B/0",1070,36,1310,1310
"835","2020-09-23",13,"2B/2B/0",1083,48,1225,1225
"837","2020-09-23",1,"0B/1B/0",390,32,675,675
"837","2020-09-23",2,"1B/1B/0",501,144,715,715
"837","2020-09-23",3,"1B/1B/0",624,168,760,760
"837","2020-09-23",4,"1B/1B/0",694,56,785,785
"837","2020-09-23",5,"1B/1B/0",707,144,799,799
"837","2020-09-23",6,"2B/2B/0",885,72,870,870
"837","2020-09-23",7,"2B/2B/0",967,48,906,906
"837","2020-09-23",8,"2B/2B/0",971,24,888,888
"838","2020-09-23",1,"1B/1B/0",600,72,930,930
"838","2020-09-23",2,"1B/1B/0",700,101,972,972
"838","2020-09-23",3,"1B/1B/0",800,72,1060,1060
"838","2020-09-23",4,"2B/1B/0",800,72,1123,1123
"838","2020-09-23",5,"2B/2B/0",950,116,1208,1208
"838","2020-09-23",6,"2B/2B/0",1050,88,1298,1298
"839","2020-09-23",1,"0B/1B/0",480,16,1005,1005
"839","2020-09-23",2,"0B/1B/0",483,12,950,950
"839","2020-09-23",3,"0B/1B/0",500,32,1005,1005
"839","2020-09-23",4,"0B/1B/0",504,16,985,985
"839","2020-09-23",5,"0B/1B/0",533,26,1015,1015
"839","2020-09-23",6,"0B/1B/0",548,18,1005,1005
"839","2020-09-23",7,"0B/1B/0",573,14,1024,1024
"839","2020-09-23",8,"0B/1B/0",618,32,1070,1070
"839","2020-09-23",9,"0B/1B/0",636,47,1090,1090
"839","2020-09-23",10,"0B/1B/0",649,61,1080,1080
"839","2020-09-23",11,"0B/1B/0",690,64,1065,1065
"839","2020-09-23",12,"1B/1B/0",706,32,1200,1200
"839","2020-09-23",13,"1B/1B/0",747,2,1200,1200
"839","2020-09-23",14,"1B/1B/0",757,32,1230,1230
"839","2020-09-23",15,"1B/1B/0",783,32,1275,1275
"839","2020-09-23",16,"1B/1B/0",788,12,1345,1345
"839","2020-09-23",17,"1B/1B/0",796,3,1260,1260
"839","2020-09-23",18,"1B/1B/0",838,24,1335,1335
"84","2020-09-12",1,"2B/1B/0",932,31,669,669
"84","2020-09-12",2,"2B/1B/0",984,30,614,614
"84","2020-09-12",3,"2B/1B/1 T",963,75,604,604
"84","2020-09-12",4,"2B/2B/0",950,54,679,679
"84","2020-09-23",1,"2B/1B/0",932,31,669,669
"84","2020-09-23",2,"2B/1B/0",984,30,614,614
"84","2020-09-23",3,"2B/1B/1 T",963,75,604,604
"84","2020-09-23",4,"2B/2B/0",950,54,679,679
"840","2020-09-23",1,"1B/1B/0",546,48,565,565
"840","2020-09-23",2,"1B/1B/0",725,56,639,639
"840","2020-09-23",3,"1B/1B/0 T",906,70,650,650
"840","2020-09-23",4,"1B/1B/1 T",956,14,660,660
"840","2020-09-23",5,"2B/2B/0",950,80,720,720
"840","2020-09-23",6,"2B/2B/0",1150,49,795,795
"840","2020-09-23",7,"2B/2B/1 T",1300,12,800,800
"840","2020-09-23",8,"3B/3B/0",1546,8,914,914
"841","2020-09-23",1,"1B/1B/0",675,22,1300,1300
"841","2020-09-23",2,"1B/1B/0",820,48,1350,1350
"841","2020-09-23",3,"2B/1B/0",958,46,1450,1450
"841","2020-09-23",4,"2B/2B/0",986,15,1575,1575
"841","2020-09-23",5,"3B/2B/0",1202,12,1765,1765
"842","2020-09-23",1,"1B/1B/0",760,18,1008,1008
"842","2020-09-23",2,"1B/1B/0",816,70,984,984
"842","2020-09-23",3,"2B/2B/0",1020,60,1337,1337
"842","2020-09-23",4,"2B/2B/0",1060,70,1340,1340
"842","2020-09-23",5,"2B/2B/0",1065,14,1348,1348
"842","2020-09-23",6,"2B/2B/0",1105,28,1499,1499
"843","2020-09-23",1,"1B/1B/0",679,64,1392,1309
"843","2020-09-23",2,"1B/1B/0 D",858,58,1490,1407
"843","2020-09-23",3,"2B/2B/0",922,68,1562,1479
"843","2020-09-23",4,"2B/2B/0 D",1016,92,1601,1518
"843","2020-09-23",5,"2B/2B/0",1116,6,1580,1580
"843","2020-09-23",6,"2B/2B/0 T",1298,12,1918,1835
"844","2020-09-23",1,"1B/1B/0",694,46,1412,1412
"844","2020-09-23",2,"1B/1B/0",829,54,1370,1370
"844","2020-09-23",3,"2B/1B/0",1059,32,1834,1834
"844","2020-09-23",4,"2B/2B/0",1121,94,1909,1909
"844","2020-09-23",5,"2B/2B/0",1141,54,1815,1815
"844","2020-09-23",6,"3B/2B/0",1225,16,1949,1949
"845","2020-09-23",1,"1B/1B/0",700,28,1331,1331
"845","2020-09-23",2,"1B/1B/0",830,112,1331,1331
"845","2020-09-23",3,"2B/1B/0",1060,32,1507,1507
"845","2020-09-23",4,"2B/2B/0",1121,32,1711,1711
"845","2020-09-23",5,"2B/2B/0",1141,50,1691,1691
"845","2020-09-23",6,"3B/2B/0",1225,58,1782,1782
"847","2020-09-23",1,"1B/1B/0",546,36,988,988
"847","2020-09-23",2,"1B/1B/0",709,57,1050,1050
"847","2020-09-23",3,"2B/1B/0",863,52,1250,1250
"847","2020-09-23",4,"2B/2B/0",963,75,1325,1325
"848","2020-09-23",1,"1B/1B/0",645,44,730,730
"848","2020-09-23",2,"1B/1B/0",780,20,749,749
"848","2020-09-23",3,"2B/1B/1 T",1250,31,889,889
"848","2020-09-23",4,"2B/2B/0",1100,77,839,839
"848","2020-09-23",5,"3B/2B/0",1300,18,950,950
"849","2020-09-23",1,"1B/1B/0",850,32,974,974
"849","2020-09-23",2,"2B/1B/0",1015,32,1104,1104
"849","2020-09-23",3,"2B/2B/0",1150,72,1140,1140
"849","2020-09-23",4,"3B/2B/0",1350,16,1345,1345
"85","2020-09-12",1,"1B/1B/0",650,144,830,830
"85","2020-09-12",2,"2B/1B/0",850,48,930,930
"85","2020-09-23",1,"1B/1B/0",650,144,830,830
"85","2020-09-23",2,"2B/1B/0",850,48,930,930
"850","2020-09-23",1,"1B/1B/0",688,121,974,974
"850","2020-09-23",2,"1B/1B/0",853,40,1046,1046
"850","2020-09-23",3,"2B/1B/0",827,100,1030,1030
"850","2020-09-23",4,"2B/1B/0",937,76,1141,1141
"850","2020-09-23",5,"2B/2B/0",1003,100,1166,1166
"850","2020-09-23",6,"2B/2B/0",1253,32,1282,1282
"850","2020-09-23",7,"3B/2B/0",1254,20,1341,1341
"851","2020-09-23",1,"1B/1B/0",700,64,1365,1365
"851","2020-09-23",2,"1B/1B/0",706,24,1088,1088
"851","2020-09-23",3,"1B/1B/0",853,16,1159,1159
"851","2020-09-23",4,"2B/1B/0",827,112,1276,1276
"851","2020-09-23",5,"2B/1B/0",937,8,1307,1307
"851","2020-09-23",6,"2B/2B/0",1003,32,1214,1214
"851","2020-09-23",7,"2B/2B/0",1212,12,1418,1418
"851","2020-09-23",8,"2B/2B/0",1237,40,1586,1586
"851","2020-09-23",9,"2B/2B/0",1253,92,1297,1297
"851","2020-09-23",10,"3B/2B/0",1254,26,1544,1544
"851","2020-09-23",11,"3B/2B/0",1347,11,1608,1608
"852","2020-09-23",1,"1B/1B/0",706,50,899,899
"852","2020-09-23",2,"1B/1B/0",853,30,994,994
"852","2020-09-23",3,"2B/1B/0",827,10,968,968
"852","2020-09-23",4,"2B/1B/0",937,80,998,998
"852","2020-09-23",5,"2B/2B/0",1026,30,1149,1149
"852","2020-09-23",6,"2B/2B/0",1237,20,1390,1390
"852","2020-09-23",7,"3B/2B/0",1212,16,1489,1489
"853","2020-09-23",1,"1B/1B/0 D",755,91,1360,1360
"853","2020-09-23",2,"1B/1B/0",788,90,1360,1360
"853","2020-09-23",3,"1B/1B/0 D",882,91,1530,1530
"853","2020-09-23",4,"2B/1B/0",904,55,1525,1525
"853","2020-09-23",5,"2B/1B/0",964,54,1515,1515
"853","2020-09-23",6,"2B/1B/0 D",1058,54,1615,1615
"853","2020-09-23",7,"2B/2B/0",975,55,1540,1540
"853","2020-09-23",8,"2B/2B/0 D",1069,54,1840,1840
"853","2020-09-23",9,"3B/2B/0",1196,31,1840,1840
"853","2020-09-23",10,"3B/2B/0",1290,30,1960,1960
"854","2020-09-23",1,"1B/1B/0",480,80,502,460
"854","2020-09-23",2,"1B/1B/0",651,16,599,599
"854","2020-09-23",3,"1B/1B/1 T",912,28,615,615
"854","2020-09-23",4,"2B/1B/1",836,27,640,640
"854","2020-09-23",5,"2B/2B/0",1045,88,674,674
"855","2020-09-23",1,"1B/1B/0",725,180,948,948
"855","2020-09-23",2,"2B/2B/0",1243,164,1270,1270
"856","2020-09-23",1,"1B/1B/0",643,48,1353,1353
"856","2020-09-23",2,"1B/1B/0",755,32,1380,1380
"856","2020-09-23",3,"1B/1B/0",850,48,1450,1450
"856","2020-09-23",4,"2B/1B/0",1029,36,1455,1455
"856","2020-09-23",5,"2B/2B/0",1079,84,1580,1580
"856","2020-09-23",6,"3B/2B/0",1355,24,1940,1940
"856","2020-09-23",7,"3B/2B/0",1488,24,1820,1820
"857","2020-09-23",1,"1B/1B/0",555,36,695,695
"857","2020-09-23",2,"1B/1B/0",625,35,700,700
"857","2020-09-23",3,"1B/1B/0",702,35,750,750
"857","2020-09-23",4,"1B/1B/0",730,35,780,780
"857","2020-09-23",5,"1B/1B/1 L",917,35,890,890
"857","2020-09-23",6,"2B/1B/0",934,24,900,900
"857","2020-09-23",7,"2B/1B/0",948,24,930,930
"857","2020-09-23",8,"2B/1B/1 T",1213,23,1060,1060
"857","2020-09-23",9,"2B/2B/0",951,23,975,975
"857","2020-09-23",10,"2B/2B/0",1071,23,990,990
"858","2020-09-23",1,"1B/1B/0",800,40,2330,2330
"858","2020-09-23",2,"2B/2B/0",1050,40,2460,2460
"858","2020-09-23",3,"2B/2B/0",1200,40,2680,2680
"858","2020-09-23",4,"3B/2B/0",1300,40,2905,2905
"859","2020-09-23",1,"1B/1B/0",468,76,720,720
"859","2020-09-23",2,"1B/1B/0",607,95,790,790
"859","2020-09-23",3,"2B/2B/0",850,39,1005,1005
"859","2020-09-23",4,"2B/2B/0",909,72,1035,1035
"860","2020-09-23",1,"1B/1B/0",509,72,1961,1961
"860","2020-09-23",2,"1B/1B/0",586,148,2018,2018
"860","2020-09-23",3,"2B/1B/1",854,96,2367,2367
"860","2020-09-23",4,"2B/2B/0",891,69,2551,2551
"861","2020-09-23",1,"0B/1B/0",475,40,638,638
"861","2020-09-23",2,"1B/1B/0",575,80,780,780
"861","2020-09-23",3,"1B/1B/0",675,80,801,801
"861","2020-09-23",4,"2B/2B/0",932,52,997,997
"863","2020-09-23",1,"2B/2B/0",1027,64,1503,1503
"863","2020-09-23",2,"2B/2B/0",1100,80,1376,1376
"865","2020-09-23",1,"0B/1B/0",496,36,880,880
"865","2020-09-23",2,"1B/1B/0",690,198,970,970
"865","2020-09-23",3,"2B/1B/0",940,50,1255,1255
"865","2020-09-23",4,"2B/2B/0",916,40,1218,1218
"866","2020-09-23",1,"1B/1B/0",670,64,1212,1212
"866","2020-09-23",2,"1B/1B/0",750,48,1125,1125
"866","2020-09-23",3,"2B/2B/0",923,32,1423,1423
"866","2020-09-23",4,"2B/2B/0",1017,76,1530,1530
"867","2020-09-23",1,"1B/1B/0",500,64,830,786
"867","2020-09-23",2,"1B/1B/0",713,80,955,900
"867","2020-09-23",3,"2B/2B/0",900,24,1060,997
"867","2020-09-23",4,"2B/2B/0",952,40,1260,1180
"867","2020-09-23",5,"2B/2B/0",1000,40,1299,1216
"868","2020-09-23",1,"1B/1B/0",610,22,965,965
"868","2020-09-23",2,"1B/1B/0",780,78,1050,1050
"868","2020-09-23",3,"1B/1B/0 D",890,26,1145,1145
"868","2020-09-23",4,"2B/2B/0",1050,66,1390,1390
"869","2020-09-23",1,"1B/1B/0",694,44,850,850
"869","2020-09-23",2,"1B/1B/0 D",847,55,1138,1138
"869","2020-09-23",3,"2B/1B/0",847,48,958,958
"869","2020-09-23",4,"2B/2B/0",968,25,1003,1003
"869","2020-09-23",5,"2B/2B/0",1025,26,1008,1008
"87","2020-09-12",1,"1B/1B/0",814,24,1035,1035
"87","2020-09-12",2,"1B/1B/0",942,24,1040,1040
"87","2020-09-12",3,"2B/1B/0",922,22,1049,1049
"87","2020-09-12",4,"2B/1B/0",1000,22,1055,1055
"87","2020-09-12",5,"2B/1B/0",1082,22,1085,1085
"87","2020-09-12",6,"2B/1B/0",1095,22,1110,1110
"87","2020-09-12",7,"2B/2B/0",1020,28,1045,1045
"87","2020-09-12",8,"2B/2B/0",1150,28,1195,1195
"87","2020-09-23",1,"1B/1B/0",814,24,1035,1035
"87","2020-09-23",2,"1B/1B/0",942,24,1040,1040
"87","2020-09-23",3,"2B/1B/0",922,22,1049,1049
"87","2020-09-23",4,"2B/1B/0",1000,22,1055,1055
"87","2020-09-23",5,"2B/1B/0",1082,22,1085,1085
"87","2020-09-23",6,"2B/1B/0",1095,22,1110,1110
"87","2020-09-23",7,"2B/2B/0",1020,28,1045,1045
"87","2020-09-23",8,"2B/2B/0",1150,28,1195,1195
"870","2020-09-23",1,"1B/1B/0",600,54,1401,1401
"870","2020-09-23",2,"1B/1B/0",620,107,1369,1369
"870","2020-09-23",3,"1B/1B/0",720,32,1465,1465
"870","2020-09-23",4,"2B/2B/0",950,89,1599,1599
"870","2020-09-23",5,"2B/2B/0",1000,21,1518,1518
"870","2020-09-23",6,"2B/2B/0",1040,5,1724,1724
"870","2020-09-23",7,"2B/2B/0",1060,52,1543,1543
"870","2020-09-23",8,"3B/2B/0",1100,21,1887,1887
"871","2020-09-23",1,"0B/1B/0",436,31,940,940
"871","2020-09-23",2,"1B/1B/0",816,149,1113,1113
"871","2020-09-23",3,"2B/2B/0",960,96,1133,1133
"872","2020-09-23",1,"1B/1B/0",700,52,1388,1388
"872","2020-09-23",2,"2B/2B/0",900,116,1595,1595
"873","2020-09-23",1,"1B/1B/0",750,72,1863,1863
"873","2020-09-23",2,"2B/1B/0",905,87,1760,1760
"873","2020-09-23",3,"2B/2B/0",950,67,2028,2028
"873","2020-09-23",4,"3B/2B/0",1130,52,2078,2078
"874","2020-09-23",1,"2B/2B/0",1300,36,1300,1300
"874","2020-09-23",2,"2B/2B/0",1335,8,1300,1300
"874","2020-09-23",3,"2B/2B/1 T",1380,2,1500,1500
"874","2020-09-23",4,"3B/2B/0",1500,68,1500,1500
"874","2020-09-23",5,"3B/2B/0",1535,8,1500,1500
"875","2020-09-23",1,"0B/1B/0",602,33,1370,1370
"875","2020-09-23",2,"0B/1B/0",972,33,1700,1700
"875","2020-09-23",3,"1B/1B/0",626,13,1350,1350
"875","2020-09-23",4,"1B/1B/0",830,13,1335,1335
"875","2020-09-23",5,"2B/1B/0",735,23,1550,1550
"875","2020-09-23",6,"2B/1B/0",920,22,1661,1661
"875","2020-09-23",7,"2B/1B/0",1126,23,1974,1974
"875","2020-09-23",8,"3B/1B/1",1423,28,1870,1870
"876","2020-09-23",1,"1B/1B/0",832,66,1344,1344
"876","2020-09-23",2,"2B/2B/0",1050,140,1543,1543
"876","2020-09-23",3,"3B/2B/0",1178,72,1713,1713
"877","2020-09-23",1,"1B/1B/0",495,56,898,898
